user_id,phone,password,age,height,weight,gender,allergens,chronic_diseases
673,15928073304,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,42,171.6,64.6,女,,
674,13386345792,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,19,171.9,95.3,女,,
675,18558047928,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,39,166.3,95.5,其他,牛奶,
676,17114660842,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,58,186.8,56.3,男,,
677,18828879938,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,43,166.3,81.2,男,,
678,15695689075,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,49,179.9,53.5,男,,
679,17864352324,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,59,175.1,81.0,其他,,
680,13784011182,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,47,166.6,86.2,男,,
681,18465754440,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,33,154.4,92.2,女,,
682,13174541617,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,59,174.0,68.1,男,,
683,13651591597,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,34,179.4,74.5,其他,,"高血糖,高血脂"
684,18141240264,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,49,157.3,72.6,女,鱼,
685,13191571496,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,57,172.1,64.0,男,,
686,13382302515,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,32,152.8,50.2,其他,,"高血糖,高血脂"
687,15092685699,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,44,152.4,56.6,女,,高血压
688,18643738155,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,24,158.6,84.1,男,小麦,"高血糖,高血脂"
689,15268460751,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,51,177.0,50.5,其他,,
690,15803170095,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,27,167.3,58.0,男,,
691,13141112278,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,48,186.8,54.9,男,,
692,13568380177,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,56,156.7,79.5,女,小麦,
693,17322326794,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,18,164.1,93.8,女,,
694,15539450253,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,21,185.0,96.7,其他,,
695,17061799045,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,58,158.1,63.9,男,,"高血压,高血糖"
696,15626242471,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,48,153.7,81.2,女,虾,
697,15013761630,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,34,154.9,84.0,女,,
698,17391059633,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,60,182.4,58.6,男,,高血压
699,15346447288,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,58,178.6,96.8,女,,
700,15933850928,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,53,167.1,53.1,女,,高血脂
701,15102218455,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,45,177.0,54.2,女,,
702,15825797032,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,21,174.9,92.2,其他,,
703,15350617953,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,39,153.7,47.2,其他,,
704,18489417852,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,53,170.1,62.8,其他,,
705,15313164394,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,59,187.1,93.1,男,,
706,13262310535,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,65,161.1,48.1,其他,,
707,17562167369,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,54,168.1,54.1,其他,,
708,18980782736,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,28,169.8,96.4,男,,
709,17113591099,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,19,151.7,70.3,男,,
710,17692070110,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,19,165.7,63.3,女,,
711,18507802790,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,39,188.7,72.7,其他,,
712,18167436800,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,31,161.2,49.8,女,,
713,17569727882,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,61,154.2,82.2,女,,
714,13661301980,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,50,171.6,64.8,其他,,
715,13759279661,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,43,157.5,55.6,女,,
716,13871305922,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,40,186.6,65.2,其他,,
717,13619706273,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,36,178.9,77.1,其他,,
718,15948924855,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,50,159.2,88.0,女,,
719,13861489692,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,60,151.9,89.6,女,,高血压
720,13954070412,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,30,182.6,48.4,女,,
721,18494752764,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,34,154.1,62.8,其他,,
722,13319991589,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,51,152.3,54.8,其他,,
723,15158975271,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,62,169.4,68.0,其他,花生,"高血压,高血糖,高血脂"
724,17151239588,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,65,163.9,54.2,其他,,
725,15794395143,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,52,156.6,65.5,其他,,
726,13856211198,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,60,162.8,60.7,其他,,"高血糖,高血脂"
727,18827368719,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,29,176.9,70.8,男,,
728,18538204958,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,47,172.3,79.8,女,,"高血压,高血糖,高血脂"
729,18741400582,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,20,178.2,88.0,女,大豆,
730,15899916807,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,24,188.7,68.6,女,大豆,
731,13904439024,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,52,151.5,96.1,男,,
732,15890629722,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,40,172.7,98.6,男,,
733,13521057174,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,165.3,66.0,其他,牛奶,
734,18239529141,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,57,163.5,49.9,女,,
735,13759109819,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,60,158.3,54.8,其他,,"高血压,高血糖,高血脂"
736,18324361304,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,56,162.4,97.0,女,,
737,18136672554,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,39,184.5,58.1,男,,"高血糖,高血脂"
738,13493188714,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,42,182.3,59.8,男,,
739,17744957272,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,41,150.3,72.7,男,,
740,13804229369,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,57,168.0,57.0,男,,
741,18480115671,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,40,177.1,79.4,女,,
742,18356920804,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,60,155.4,81.6,男,,
743,15190024686,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,52,180.9,76.5,男,,
744,18679672358,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,63,172.2,81.9,男,,
745,18249348836,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,35,177.5,93.2,男,,
746,15842429884,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,35,151.7,97.5,其他,,
747,15535730029,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,43,170.1,94.5,女,,
748,13973370628,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,49,155.2,76.5,其他,,
749,18224883591,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,58,157.3,73.7,女,,
750,18583555917,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,153.6,66.4,其他,坚果,高血糖
751,15041517101,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,47,189.3,54.9,其他,,
752,17106689119,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,37,157.4,68.6,男,,"高血压,高血糖,高血脂"
753,18580180420,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,31,154.8,64.7,男,,
754,15689769736,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,64,160.6,61.8,男,,
755,17135470863,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,57,166.6,71.6,其他,,
756,18664378157,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,20,169.2,59.3,男,,
757,15674236381,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,65,188.1,61.1,女,,
758,13505156603,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,61,174.3,46.7,女,,
759,13782478766,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,38,165.5,60.7,男,,
760,13671997779,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,157.2,85.2,其他,,
761,18044049629,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,64,181.1,70.6,女,,
762,17800501337,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,28,152.8,45.9,其他,,
763,15179093428,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,21,188.9,94.0,其他,,
764,13564068733,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,55,183.6,57.3,女,,
765,17189012842,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,29,175.4,49.2,男,,
766,18682236385,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,24,181.3,51.6,其他,,
767,13828197886,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,59,187.0,87.0,男,牛奶,
768,13481788133,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,51,159.6,68.6,女,,
769,18112613156,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,34,165.8,54.0,男,,
770,13547983278,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,56,159.3,66.4,其他,,
771,13994813581,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,18,159.6,64.0,女,,
772,15278455930,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,182.4,60.4,男,,
773,15175182658,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,23,163.7,55.0,男,,
774,17889783841,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,63,152.0,64.1,其他,,
775,17749656170,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,28,160.5,61.5,其他,,
776,18902396978,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,172.3,58.9,男,,
777,15619632360,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,39,160.0,89.0,其他,,
778,15802291041,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,62,177.4,91.1,其他,,
779,15044990409,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,36,151.9,89.8,男,,
780,17075985727,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,36,152.8,91.4,女,牛奶,
781,17937619283,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,57,167.1,66.3,男,,
782,15279071784,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,27,160.0,62.0,女,,
783,17889696971,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,65,170.1,53.6,女,,
784,13754461539,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,55,172.9,58.7,女,,
785,15322492306,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,51,159.3,56.5,男,,
786,18565058710,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,22,179.9,72.1,其他,虾,"高血压,高血糖"
787,13054460947,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,34,166.7,59.9,女,,
788,18112554260,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,22,171.3,88.6,男,,
789,17103254858,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,63,166.9,52.1,其他,,
790,17927272087,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,42,176.7,85.8,其他,,
791,15943161577,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,37,156.5,94.2,男,,高血脂
792,17262960962,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,62,184.9,59.4,女,,
793,13451704711,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,40,156.7,64.0,其他,,
794,13657281112,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,52,185.4,81.5,男,花生,"高血压,高血糖"
795,13401635415,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,21,169.2,94.8,女,,
796,17332259676,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,27,164.4,91.2,其他,,
797,18611013192,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,34,175.0,50.5,女,,
798,15169555737,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,51,168.2,88.3,女,,
799,15300998001,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,29,180.2,82.6,男,,
800,18446334156,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,28,162.2,90.3,其他,坚果,
801,17699691891,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,43,175.6,91.4,男,,
802,18700596653,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,33,173.1,70.3,女,,
803,15703681969,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,37,176.1,81.6,女,,
804,18672517618,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,32,164.7,81.8,其他,,
805,13356378080,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,33,156.2,84.1,其他,,
806,15340533359,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,31,170.6,91.5,女,鱼,
807,18524328128,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,56,162.6,81.6,女,,
808,18837983696,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,22,157.9,61.6,其他,花生,
809,18656104237,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,49,157.6,59.1,其他,,
810,18959553070,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,33,176.6,88.5,男,,高血糖
811,17115300551,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,28,156.9,59.6,女,,
812,18769378715,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,32,161.2,78.8,女,,
813,17220133068,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,24,153.9,81.7,男,,
814,15967303145,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,32,162.2,74.8,其他,,"高血压,高血糖,高血脂"
815,13689370339,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,58,186.7,66.4,男,,
816,13524397287,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,20,173.8,63.1,男,,
817,15871142619,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,53,151.4,73.0,女,,
818,18540281814,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,56,153.9,99.2,男,大豆,"高血压,高血糖,高血脂"
819,18636608057,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,56,164.6,83.6,男,,
820,15166323807,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,33,163.7,58.0,其他,,高血脂
821,17317925265,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,40,150.7,50.3,其他,,
822,17013326904,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,44,168.1,93.1,男,,
823,15538673687,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,173.4,92.2,女,,
824,15753802346,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,45,170.3,91.2,男,,
825,17786447813,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,51,179.9,71.0,男,花生,
826,17996212913,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,160.2,74.6,男,大豆,
827,17119575491,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,42,180.4,62.4,男,,高血糖
828,13752998769,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,41,179.4,55.2,男,,
829,13366952449,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,29,183.4,86.0,女,,
830,17937965919,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,49,168.6,85.7,其他,,"高血压,高血糖,高血脂"
831,17909519055,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,37,174.1,58.5,女,,
832,13468354542,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,32,170.9,83.9,其他,小麦,
833,18811550582,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,44,185.5,54.5,男,虾,
834,13263174940,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,48,178.0,68.8,其他,,
835,18340233925,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,31,163.6,83.6,男,牛奶,
836,17707071098,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,65,154.2,79.9,女,,
837,15275349607,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,49,180.4,83.3,男,虾,
838,18007977211,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,50,181.1,74.9,男,,
839,17651408350,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,182.3,62.6,女,,
840,18989748469,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,30,166.0,59.5,女,,"高血压,高血糖"
841,18242503619,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,20,163.5,68.5,女,,"高血压,高血糖,高血脂"
